repeat	count	RPM
RSP_LIKE.het.U_132_17879_18040__reversed_	50.13	6.86
RSP_LIKE.het.U_132_11388_11548__reversed_	180.12	24.65
RSP_LIKE.het.U_132_24839_25000__reversed_	19.31	2.64
RSP_LIKE.het.U_85_24028_24185	100.63	13.77
RSP_LIKE.het.U_313_37181_37339	0.00	0.00
RSP_LIKE.het.U_149_3053_3199__reversed_	6.59	0.90
RSP_LIKE.het.U_315_56511_56666	2.72	0.37
RSP_LIKE.het.U_84_4401_4550__reversed_	0.13	0.02
RSP_LIKE.het.U_313_41851_41989	0.00	0.00
RSP_LIKE.het.U_317_77858_78011__reversed_	0.89	0.12
RSP_LIKE.het.U_104_83571_83727__reversed_	0.00	0.00
RSP_LIKE.het.U_132_32147_32305__reversed_	15.45	2.11
RSP_LIKE.het.U_319_38383_38534__reversed_	212.48	29.08
RSP_LIKE.het.U_319_30067_30216__reversed_	3.53	0.48
RSP_LIKE.het.U_120_18195_18348__reversed_	1020.96	139.72
RSP_LIKE.het.U_317_87985_88134__reversed_	55.21	7.56
RSP_LIKE.het.U_124_29617_29768__reversed_	132.42	18.12
RSP_LIKE.het.U_124_9421_9571__reversed_	211.36	28.93
RSP_LIKE.het.U_331_2504_2655	519.88	71.15
RSP_LIKE.het.U_149_13732_13882__reversed_	7.78	1.06
RSP_LIKE.het.U_317_92137_92293__reversed_	52.28	7.15
RSP_LIKE.het.U_319_22017_22168__reversed_	418.86	57.32
RSP_LIKE.het.U_124_23760_23905__reversed_	111.12	15.21
RSP_LIKE.het.U_319_42165_42311__reversed_	2.81	0.38
RSP_LIKE.het.U_77_699_848	1065.58	145.83
RSP_LIKE.het.U_319_9784_9933__reversed_	212.70	29.11
RSP_LIKE.het.U_124_5222_5372__reversed_	167.18	22.88
RSP_LIKE.het.U_132_31344_31504__reversed_	40.46	5.54
RSP_LIKE.het.U_317_71331_71472__reversed_	0.00	0.00
RSP_LIKE.het.U_132_33238_33391__reversed_	1.07	0.15
RSP_LIKE.het.U_132_33551_33713__reversed_	25.53	3.49
RSP_LIKE.het.U_102_40309_40468	6.28	0.86
RSP_LIKE.het.U_319_2428_2581__reversed_	1.00	0.14
RSP_LIKE.het.U_317_4488_4642__reversed_	0.00	0.00
RSP_LIKE.het.U_104_33436_33597__reversed_	0.00	0.00
RSP_LIKE.het.U_120_14563_14712__reversed_	7.62	1.04
RSP_LIKE.het.U_120_14087_14236__reversed_	9.60	1.31
RSP_LIKE.het.U_317_100566_100716__reversed_	127.48	17.45
RSP_LIKE.het.U_120_12143_12297__reversed_	133.90	18.32
RSP_LIKE.het.U_149_11179_11330__reversed_	0.98	0.13
RSP_LIKE.het.U_150_20670_20823__reversed_	12.85	1.76
RSP_LIKE.het.U_149_15163_15320__reversed_	0.19	0.03
RSP_LIKE.het.U_132_27742_27898__reversed_	5.79	0.79
RSP_LIKE.het.U_132_24516_24676__reversed_	35.66	4.88
RSP_LIKE.het.U_132_20141_20301__reversed_	6.38	0.87
RSP_LIKE.het.U_132_17718_17878__reversed_	1.89	0.26
RSP_LIKE.het.U_132_9770_9929__reversed_	4.71	0.64
RSP_LIKE.het.U_331_1703_1859	4.00	0.55
RSP_LIKE.het.U_104_82781_82927__reversed_	3.75	0.51
RSP_LIKE.het.U_317_97543_97694__reversed_	243.39	33.31
RSP_LIKE.het.U_124_17835_17987__reversed_	110.86	15.17
RSP_LIKE.het.U_317_105378_105533__reversed_	80.46	11.01
RSP_LIKE.het.U_331_106048_106200	3.53	0.48
RSP_LIKE.het.U_317_104397_104558__reversed_	276.31	37.81
RSP_LIKE.2E.X_2114541_2114702	16.03	2.19
RSP_LIKE.2E.X_2115032_2115194	71.16	9.74
RSP_LIKE.2E.X_2114376_2114538	13.30	1.82
RSP_LIKE.het.U_132_30879_31025__reversed_	2.21	0.30
RSP_LIKE.het.U_132_31026_31181__reversed_	2.00	0.27
RSP_LIKE.het.U_132_686_846__reversed_	0.00	0.00
RSP_LIKE.het.U_84_623_775__reversed_	0.41	0.06
RSP_LIKE.het.U_149_2272_2435__reversed_	2.05	0.28
RSP_LIKE.het.U_331_1055_1212	3.73	0.51
RSP_LIKE.het.U_77_51_210	1.00	0.14
RSP_LIKE.het.U_316_1544_1696	0.01	0.00
RSP_LIKE.het.U_319_31637_31750__reversed_	121.19	16.58
RSP_LIKE.het.U_149_4627_4786__reversed_	3.44	0.47
RSP_LIKE.het.U_316_24161_24323	863.37	118.16
RSP_LIKE.3A.X_2310120_2310282	6.55	0.90
RSP_LIKE.het.U_124_12183_12344__reversed_	222.50	30.45
RSP_LIKE.het.U_77_16941_17091	0.00	0.00
RSP_LIKE.het.U_149_15483_15631__reversed_	0.00	0.00
RSP_LIKE.het.U_132_1469_1622__reversed_	0.14	0.02
RSP_LIKE.het.U_149_28243_28379__reversed_	0.00	0.00
RSP_LIKE.het.U_132_33392_33550__reversed_	0.00	0.00
RSP_LIKE.het.U_132_32622_32777__reversed_	0.57	0.08
RSP_LIKE.het.U_84_15453_15573__reversed_	0.05	0.01
RSP_LIKE.het.U_132_1623_1779__reversed_	0.00	0.00
RSP_LIKE.het.U_313_1148_1302	0.00	0.00
RSP_LIKE.het.U_78_21544_21696__reversed_	0.09	0.01
RSP_LIKE.het.U_77_61880_62030__reversed_	13.01	1.78
RSP_LIKE.het.U_93_32155_32301__reversed_	16.14	2.21
RSP_LIKE.het.U_77_75987_76140__reversed_	0.00	0.00
RSP_LIKE.het.U_312_108615_108769	0.12	0.02
RSP_LIKE.het.U_104_26339_26485__reversed_	0.00	0.00
RSP_LIKE.het.U_331_106202_106360	15.84	2.17
RSP_LIKE.het.U_331_11430_11583	4.65	0.64
RSP_LIKE.het.U_331_88181_88336	6.00	0.82
RSP_LIKE.het.U_78_43837_43984__reversed_	21.13	2.89
RSP_LIKE.het.U_124_11721_11862__reversed_	0.29	0.04
RSP_LIKE.het.U_124_16756_16910__reversed_	12.20	1.67
RSP_LIKE.het.U_132_25973_26134__reversed_	7.70	1.05
RSP_LIKE.het.U_132_6864_7022__reversed_	1.81	0.25
RSP_LIKE.het.U_132_20789_20950__reversed_	16.09	2.20
RSP_LIKE.het.U_132_8154_8314__reversed_	7.69	1.05
RSP_LIKE.het.U_317_89431_89589__reversed_	8.49	1.16
RSP_LIKE.het.U_149_16916_17075__reversed_	0.40	0.06
RSP_LIKE.het.U_132_25650_25810__reversed_	14.79	2.02
RSP_LIKE.het.U_149_20638_20797__reversed_	6.47	0.89
RSP_LIKE.het.U_317_83546_83704__reversed_	5.53	0.76
RSP_LIKE.het.U_149_16433_16593__reversed_	102.12	13.97
RSP_LIKE.het.U_317_93747_93906__reversed_	30.61	4.19
RSP_LIKE.het.U_149_16757_16915__reversed_	1.74	0.24
RSP_LIKE.het.U_149_12293_12452__reversed_	2.16	0.30
RSP_LIKE.het.U_132_26300_26460__reversed_	23.24	3.18
RSP_LIKE.het.U_317_91648_91808__reversed_	129.30	17.70
RSP_LIKE.het.U_317_86593_86743__reversed_	81.74	11.19
RSP_LIKE.het.U_317_82211_82370__reversed_	18.06	2.47
RSP_LIKE.het.U_317_1523_1683__reversed_	4.94	0.68
RSP_LIKE.het.U_132_16097_16258__reversed_	3.97	0.54
RSP_LIKE.het.U_331_65172_65332	82.30	11.26
RSP_LIKE.het.U_149_7831_7991__reversed_	11.29	1.55
RSP_LIKE.het.U_149_26464_26625__reversed_	11.37	1.56
RSP_LIKE.het.U_331_80533_80694	107.54	14.72
RSP_LIKE.het.U_317_73673_73833__reversed_	20.39	2.79
RSP_LIKE.het.U_317_84968_85130__reversed_	285.92	39.13
RSP_LIKE.het.U_317_81731_81890__reversed_	4.51	0.62
RSP_LIKE.het.U_331_113531_113693	776.31	106.24
RSP_LIKE.het.U_317_94832_94994__reversed_	11.33	1.55
RSP_LIKE.het.U_317_45212_45369__reversed_	0.91	0.13
RSP_LIKE.het.U_331_733_893	34.32	4.70
RSP_LIKE.het.U_316_23997_24159	1534.80	210.04
RSP_LIKE.3A.X_2315197_2315357	48.91	6.69
RSP_LIKE.het.U_124_13885_14046__reversed_	11.84	1.62
RSP_LIKE.het.U_316_14215_14376	192.90	26.40
RSP_LIKE.het.U_319_34108_34270__reversed_	311.52	42.63
RSP_LIKE.het.U_316_22371_22533	701.48	96.00
RSP_LIKE.het.U_316_22698_22858	357.58	48.94
RSP_LIKE.het.U_316_19270_19431	329.57	45.10
RSP_LIKE.het.U_316_20738_20899	307.59	42.10
RSP_LIKE.het.U_102_5682_5844	510.70	69.89
RSP_LIKE.het.U_120_1875_2037__reversed_	140.38	19.21
RSP_LIKE.het.U_102_38844_39005	111.84	15.31
RSP_LIKE.het.U_316_23507_23669	882.62	120.79
RSP_LIKE.het.U_316_2019_2181	92.93	12.72
RSP_LIKE.het.U_84_21744_21894__reversed_	246.73	33.77
RSP_LIKE.het.U_316_7551_7712	184.20	25.21
RSP_LIKE.het.U_316_10799_10959	54.66	7.48
RSP_LIKE.het.U_316_6084_6246	222.73	30.48
RSP_LIKE.het.U_78_27185_27340__reversed_	1.50	0.21
RSP_LIKE.het.U_317_66912_67071__reversed_	0.50	0.07
RSP_LIKE.het.U_317_95320_95480__reversed_	38.73	5.30
RSP_LIKE.het.U_317_85568_85727__reversed_	5.21	0.71
RSP_LIKE.het.U_120_13440_13601__reversed_	58.46	8.00
RSP_LIKE.het.U_77_66924_67084__reversed_	4.99	0.68
RSP_LIKE.het.U_331_86234_86392	4.12	0.56
RSP_LIKE.het.U_331_73547_73708	2.97	0.41
RSP_LIKE.het.U_331_67400_67557	0.00	0.00
RSP_LIKE.het.U_124_36766_36926__reversed_	3.74	0.51
RSP_LIKE.het.U_132_59821_59983__reversed_	374.33	51.23
RSP_LIKE.het.U_132_45995_46155__reversed_	51.72	7.08
RSP_LIKE.het.U_317_65538_65697__reversed_	0.83	0.11
RSP_LIKE.het.U_317_96892_97052__reversed_	12.73	1.74
RSP_LIKE.het.U_317_102112_102274__reversed_	438.72	60.04
RSP_LIKE.het.U_317_99917_100078__reversed_	49.85	6.82
RSP_LIKE.het.U_317_103255_103415__reversed_	28.81	3.94
RSP_LIKE.het.U_77_76619_76778__reversed_	0.65	0.09
RSP_LIKE.het.U_312_130768_130914	0.00	0.00
RSP_LIKE.het.U_319_19483_19638__reversed_	0.00	0.00
RSP_LIKE.het.U_104_38932_39087__reversed_	0.00	0.00
RSP_LIKE.het.U_77_61571_61724__reversed_	0.07	0.01
RSP_LIKE.het.U_319_31157_31312__reversed_	4.80	0.66
RSP_LIKE.het.U_124_10044_10194__reversed_	486.29	66.55
RSP_LIKE.het.U_104_78933_79092__reversed_	14.75	2.02
RSP_LIKE.het.U_319_8382_8542__reversed_	60.45	8.27
RSP_LIKE.het.U_331_64686_64848	108.27	14.82
RSP_LIKE.het.U_120_5463_5625__reversed_	27.92	3.82
RSP_LIKE.het.U_317_75453_75616__reversed_	103.17	14.12
RSP_LIKE.het.U_104_49084_49245__reversed_	0.48	0.07
RSP_LIKE.het.U_124_30252_30411__reversed_	0.00	0.00
RSP_LIKE.het.U_104_71868_72028__reversed_	1.20	0.16
RSP_LIKE.het.U_104_85755_85915__reversed_	7.54	1.03
RSP_LIKE.het.U_93_17058_17219__reversed_	59.49	8.14
RSP_LIKE.het.U_319_43429_43544__reversed_	0.00	0.00
RSP_LIKE.het.U_104_80064_80220__reversed_	0.17	0.02
RSP_LIKE.het.U_93_18166_18324__reversed_	15.90	2.18
RSP_LIKE.het.U_104_81659_81818__reversed_	0.07	0.01
RSP_LIKE.het.U_104_27769_27931__reversed_	40.17	5.50
RSP_LIKE.het.U_317_96408_96566__reversed_	51.97	7.11
RSP_LIKE.het.U_317_101648_101806__reversed_	157.36	21.54
RSP_LIKE.het.U_317_99434_99590__reversed_	4.81	0.66
RSP_LIKE.het.U_93_33538_33695__reversed_	23.65	3.24
RSP_LIKE.het.U_77_53562_53720__reversed_	28.26	3.87
RSP_LIKE.het.U_85_2003_2162	49.69	6.80
RSP_LIKE.het.U_124_18766_18925__reversed_	47.58	6.51
RSP_LIKE.het.U_313_41690_41850	0.00	0.00
RSP_LIKE.het.U_93_487_643__reversed_	0.18	0.02
RSP_LIKE.het.U_104_31336_31486__reversed_	0.95	0.13
RSP_LIKE.het.U_331_39990_40148	2.57	0.35
RSP_LIKE.het.U_317_73187_73349__reversed_	1.03	0.14
RSP_LIKE.het.U_149_24358_24520__reversed_	3.22	0.44
RSP_LIKE.het.U_104_24162_24324	28.80	3.94
RSP_LIKE.het.U_313_4588_4748	7.37	1.01
RSP_LIKE.het.U_331_114831_114992	63.01	8.62
RSP_LIKE.het.U_319_2738_2898__reversed_	2.19	0.30
RSP_LIKE.het.U_120_10351_10512__reversed_	9.76	1.34
RSP_LIKE.het.U_313_7963_8123	0.67	0.09
RSP_LIKE.het.U_78_30370_30529__reversed_	0.09	0.01
RSP_LIKE.het.U_331_3306_3458	7.31	1.00
RSP_LIKE.het.U_104_27607_27768__reversed_	17.87	2.45
RSP_LIKE.het.U_331_17214_17375	15.91	2.18
RSP_LIKE.het.U_85_28924_29086	20.46	2.80
RSP_LIKE.het.U_331_109126_109288	13.67	1.87
RSP_LIKE.het.U_331_21581_21740	2.18	0.30
RSP_LIKE.het.U_78_40139_40302__reversed_	459.46	62.88
RSP_LIKE.het.U_77_78044_78203__reversed_	0.00	0.00
RSP_LIKE.het.U_77_26510_26673	210.71	28.84
RSP_LIKE.het.U_149_30635_30794__reversed_	3.04	0.42
RSP_LIKE.het.U_104_35022_35181__reversed_	0.07	0.01
RSP_LIKE.het.U_312_107161_107321	15.28	2.09
RSP_LIKE.het.U_77_75511_75669__reversed_	0.00	0.00
RSP_LIKE.het.U_317_83069_83227__reversed_	2.86	0.39
RSP_LIKE.het.U_316_13403_13561	5.41	0.74
RSP_LIKE.het.U_84_13138_13295__reversed_	0.00	0.00
RSP_LIKE.het.U_331_14980_15141	5.95	0.81
RSP_LIKE.het.U_104_10224_10383	2.43	0.33
RSP_LIKE.het.U_84_7088_7239__reversed_	41.49	5.68
RSP_LIKE.het.U_314_24817_24967	465.94	63.77
RSP_LIKE.het.U_331_421_569	48.42	6.63
RSP_LIKE.het.U_124_34876_35024__reversed_	9.24	1.26
RSP_LIKE.het.U_124_25414_25563__reversed_	18.72	2.56
RSP_LIKE.het.U_317_84182_84342__reversed_	8.07	1.10
RSP_LIKE.het.U_124_6003_6153__reversed_	11.24	1.54
RSP_LIKE.het.U_319_11370_11519__reversed_	14.69	2.01
RSP_LIKE.het.U_319_5080_5229__reversed_	55.14	7.55
RSP_LIKE.het.U_331_7484_7642	33.17	4.54
RSP_LIKE.het.U_132_28061_28218__reversed_	143.13	19.59
RSP_LIKE.het.U_317_83869_84018__reversed_	102.34	14.01
RSP_LIKE.het.U_120_17221_17374__reversed_	377.29	51.63
RSP_LIKE.het.U_120_18513_18667__reversed_	91.82	12.57
RSP_LIKE.het.U_120_14876_15026__reversed_	177.74	24.32
RSP_LIKE.het.U_120_16006_16155__reversed_	122.91	16.82
RSP_LIKE.het.U_317_66442_66589__reversed_	0.00	0.00
RSP_LIKE.het.U_124_8688_8837__reversed_	6.69	0.92
RSP_LIKE.het.U_317_90691_90837__reversed_	14.71	2.01
RSP_LIKE.het.U_124_27452_27600__reversed_	1.31	0.18
RSP_LIKE.het.U_124_37202_37349__reversed_	7.61	1.04
RSP_LIKE.het.U_319_25807_25955__reversed_	12.91	1.77
RSP_LIKE.het.U_124_51570_51727__reversed_	0.00	0.00
RSP_LIKE.het.U_331_33048_33207	0.00	0.00
RSP_LIKE.het.U_93_5362_5508__reversed_	0.00	0.00
RSP_LIKE.het.U_120_5627_5787__reversed_	7.80	1.07
RSP_LIKE.het.U_317_77056_77217__reversed_	35.48	4.86
RSP_LIKE.het.U_317_103417_103576__reversed_	72.18	9.88
RSP_LIKE.het.U_331_34826_34985	33.50	4.58
RSP_LIKE.het.U_124_32268_32428__reversed_	61.76	8.45
RSP_LIKE.het.U_149_8479_8639__reversed_	5.14	0.70
RSP_LIKE.het.U_149_21285_21447__reversed_	32.67	4.47
RSP_LIKE.het.U_317_74159_74320__reversed_	12.12	1.66
RSP_LIKE.het.U_317_47512_47672__reversed_	2.87	0.39
RSP_LIKE.het.U_317_45050_45210__reversed_	2.28	0.31
RSP_LIKE.het.U_331_16886_17048	32.93	4.51
RSP_LIKE.het.U_120_12951_13112__reversed_	5.45	0.75
RSP_LIKE.het.U_104_15414_15574	7.80	1.07
RSP_LIKE.het.U_102_30907_31066	1.12	0.15
RSP_LIKE.het.U_319_37280_37439__reversed_	0.00	0.00
RSP_LIKE.het.U_317_68355_68511__reversed_	2.97	0.41
RSP_LIKE.het.U_93_27548_27706__reversed_	0.93	0.13
RSP_LIKE.het.U_93_19722_19879__reversed_	0.07	0.01
RSP_LIKE.het.U_317_43352_43508__reversed_	0.43	0.06
RSP_LIKE.het.U_319_40280_40438__reversed_	0.00	0.00
RSP_LIKE.het.U_149_14839_15000__reversed_	16.92	2.32
RSP_LIKE.het.U_331_19155_19316	1.93	0.26
RSP_LIKE.het.U_102_8763_8922	42.79	5.86
RSP_LIKE.het.U_319_10409_10569__reversed_	0.80	0.11
RSP_LIKE.het.U_331_51080_51241	11.92	1.63
RSP_LIKE.het.U_78_16510_16670__reversed_	7.65	1.05
RSP_LIKE.het.U_315_17169_17328	1.21	0.17
RSP_LIKE.het.U_77_15337_15494	0.78	0.11
RSP_LIKE.het.U_77_52602_52762	3.19	0.44
RSP_LIKE.het.U_331_38224_38385	0.46	0.06
RSP_LIKE.het.U_102_4099_4259	2.22	0.30
RSP_LIKE.het.U_124_14844_15004__reversed_	0.98	0.13
RSP_LIKE.het.U_313_36375_36535	0.87	0.12
RSP_LIKE.het.U_331_47179_47341	7.56	1.04
RSP_LIKE.het.U_317_75939_76099__reversed_	4.28	0.59
RSP_LIKE.het.U_149_30958_31118__reversed_	19.80	2.71
RSP_LIKE.het.U_331_71118_71278	6.78	0.93
RSP_LIKE.het.U_104_11194_11353	0.87	0.12
RSP_LIKE.het.U_149_28542_28702__reversed_	2.56	0.35
RSP_LIKE.het.U_313_39746_39906	2.65	0.36
RSP_LIKE.het.U_104_13791_13951	2.85	0.39
RSP_LIKE.het.U_317_74321_74481__reversed_	4.73	0.65
RSP_LIKE.het.U_104_21092_21253	13.13	1.80
RSP_LIKE.het.U_104_87887_88047__reversed_	2.97	0.41
RSP_LIKE.het.U_104_19956_20116	0.79	0.11
RSP_LIKE.het.U_331_39185_39344	0.75	0.10
RSP_LIKE.het.U_331_55297_55455	3.38	0.46
RSP_LIKE.het.U_124_21307_21466__reversed_	0.86	0.12
RSP_LIKE.het.U_314_20936_21095	0.03	0.00
RSP_LIKE.het.U_317_93425_93584__reversed_	28.57	3.91
RSP_LIKE.het.U_78_18086_18245__reversed_	0.23	0.03
RSP_LIKE.het.U_84_23160_23310__reversed_	1.07	0.15
RSP_LIKE.het.U_132_45210_45369__reversed_	0.50	0.07
RSP_LIKE.het.U_132_46293_46451__reversed_	22.25	3.04
RSP_LIKE.het.U_319_13233_13389__reversed_	2.18	0.30
RSP_LIKE.het.U_84_9412_9568__reversed_	0.00	0.00
RSP_LIKE.het.U_317_82372_82533__reversed_	143.87	19.69
RSP_LIKE.het.U_77_70772_70901__reversed_	2.22	0.30
RSP_LIKE.het.U_77_81521_81679__reversed_	0.00	0.00
RSP_LIKE.het.U_77_16141_16302	73.04	10.00
RSP_LIKE.het.U_150_2424_2585__reversed_	7.31	1.00
RSP_LIKE.het.U_150_13262_13422__reversed_	1.00	0.14
RSP_LIKE.het.U_150_8737_8898__reversed_	1.00	0.14
RSP_LIKE.het.U_150_15016_15174__reversed_	0.00	0.00
RSP_LIKE.het.U_150_11973_12135__reversed_	18.58	2.54
RSP_LIKE.het.U_77_76141_76298__reversed_	0.00	0.00
RSP_LIKE.het.U_85_3131_3290	4.28	0.59
RSP_LIKE.het.U_149_3838_3993__reversed_	2.97	0.41
RSP_LIKE.het.U_84_26817_26976__reversed_	0.00	0.00
RSP_LIKE.het.U_132_3154_3311__reversed_	0.18	0.02
RSP_LIKE.het.U_317_49977_50125__reversed_	0.22	0.03
RSP_LIKE.het.U_317_45809_45966__reversed_	0.00	0.00
RSP_LIKE.het.U_313_3306_3465	0.00	0.00
RSP_LIKE.het.U_85_2163_2325	34.14	4.67
RSP_LIKE.het.U_78_32785_32939__reversed_	0.00	0.00
RSP_LIKE.het.U_319_39328_39487__reversed_	3.37	0.46
RSP_LIKE.het.U_78_40631_40787__reversed_	5.18	0.71
RSP_LIKE.het.U_93_31992_32153__reversed_	43.17	5.91
RSP_LIKE.het.U_316_23355_23505	163.00	22.31
RSP_LIKE.het.U_331_4765_4924	4.07	0.56
RSP_LIKE.het.U_77_63453_63617__reversed_	18.03	2.47
RSP_LIKE.het.U_84_7823_7973__reversed_	96.93	13.26
RSP_LIKE.het.U_78_30688_30843__reversed_	0.69	0.09
RSP_LIKE.het.U_317_88136_88293__reversed_	18.57	2.54
RSP_LIKE.het.U_316_21227_21388	124.12	16.99
RSP_LIKE.het.U_313_32173_32334	112.28	15.37
RSP_LIKE.het.U_104_71066_71223__reversed_	0.79	0.11
RSP_LIKE.het.U_104_73868_74024__reversed_	0.70	0.10
RSP_LIKE.het.U_77_12412_12575	50.43	6.90
RSP_LIKE.het.U_84_40_204__reversed_	34.53	4.73
RSP_LIKE.het.U_102_40146_40308	2.46	0.34
RSP_LIKE.het.U_150_15330_15488__reversed_	0.00	0.00
RSP_LIKE.het.U_124_42252_42401__reversed_	0.00	0.00
RSP_LIKE.het.U_319_18252_18373__reversed_	17.44	2.39
RSP_LIKE.het.U_319_37587_37737__reversed_	0.00	0.00
RSP_LIKE.het.U_317_40416_40575__reversed_	17.15	2.35
RSP_LIKE.het.U_319_20742_20900__reversed_	1.85	0.25
RSP_LIKE.het.U_84_40962_41120__reversed_	35.66	4.88
RSP_LIKE.het.U_104_35664_35821__reversed_	0.00	0.00
RSP_LIKE.het.U_319_19010_19170__reversed_	8.11	1.11
RSP_LIKE.het.U_319_23909_24056__reversed_	0.00	0.00
RSP_LIKE.het.U_104_48774_48919__reversed_	0.19	0.03
RSP_LIKE.het.U_104_38296_38447__reversed_	0.00	0.00
RSP_LIKE.het.U_124_24983_25136__reversed_	0.08	0.01
RSP_LIKE.het.U_93_26959_27110__reversed_	4.92	0.67
RSP_LIKE.het.U_331_88022_88180	44.54	6.10
RSP_LIKE.het.U_317_84487_84641__reversed_	2.32	0.32
RSP_LIKE.het.U_93_16747_16895__reversed_	33.57	4.59
RSP_LIKE.het.U_331_108311_108470	58.84	8.05
RSP_LIKE.het.U_313_5240_5399	22.84	3.13
RSP_LIKE.het.U_104_26487_26642__reversed_	0.00	0.00
RSP_LIKE.het.U_78_19360_19519__reversed_	0.00	0.00
RSP_LIKE.het.U_124_50922_51083__reversed_	2.60	0.36
RSP_LIKE.het.U_102_36401_36559	7.72	1.06
RSP_LIKE.het.U_149_8319_8478__reversed_	5.44	0.74
RSP_LIKE.het.U_149_14359_14517__reversed_	0.00	0.00
RSP_LIKE.het.U_93_29904_30066__reversed_	0.00	0.00
RSP_LIKE.het.U_331_23521_23680	0.00	0.00
RSP_LIKE.het.U_331_15790_15948	17.78	2.43
RSP_LIKE.het.U_317_38983_39136__reversed_	0.50	0.07
RSP_LIKE.het.U_331_15302_15462	3.09	0.42
RSP_LIKE.het.U_319_3963_4087__reversed_	7.56	1.03
RSP_LIKE.het.U_319_37152_37276__reversed_	0.00	0.00
RSP_LIKE.het.U_331_5566_5726	0.33	0.04
RSP_LIKE.het.U_132_54504_54656__reversed_	2.46	0.34
RSP_LIKE.het.U_104_75462_75612__reversed_	1.02	0.14
RSP_LIKE.het.U_104_53780_53931__reversed_	1.88	0.26
RSP_LIKE.het.U_316_22207_22369	1028.52	140.76
RSP_LIKE.het.U_104_84306_84464__reversed_	0.23	0.03
RSP_LIKE.het.U_77_62348_62504__reversed_	0.00	0.00
RSP_LIKE.het.U_317_63401_63557__reversed_	0.00	0.00
RSP_LIKE.het.U_84_32752_32912__reversed_	9.95	1.36
RSP_LIKE.het.U_124_9894_10042__reversed_	233.04	31.89
RSP_LIKE.het.U_78_35350_35508__reversed_	7.29	1.00
RSP_LIKE.het.U_124_12830_12987__reversed_	0.36	0.05
RSP_LIKE.het.U_317_63868_64025__reversed_	0.00	0.00
RSP_LIKE.het.U_319_12908_13069__reversed_	234.79	32.13
RSP_LIKE.het.U_124_18462_18604__reversed_	62.10	8.50
RSP_LIKE.het.U_149_4156_4317__reversed_	15.85	2.17
RSP_LIKE.het.U_93_13754_13914__reversed_	1.00	0.14
RSP_LIKE.het.U_104_88686_88841__reversed_	0.00	0.00
RSP_LIKE.het.U_93_11994_12150__reversed_	63.17	8.64
RSP_LIKE.het.U_124_1_135__reversed_	0.00	0.00
RSP_LIKE.het.U_317_34497_34656__reversed_	21.40	2.93
RSP_LIKE.het.U_124_11863_12023__reversed_	11.08	1.52
RSP_LIKE.het.U_317_2318_2476__reversed_	0.00	0.00
RSP_LIKE.het.U_317_35773_35935__reversed_	0.00	0.00
RSP_LIKE.het.U_104_45204_45364__reversed_	2.60	0.36
RSP_LIKE.het.U_78_5546_5705__reversed_	3.20	0.44
RSP_LIKE.het.U_313_42859_43018	2.85	0.39
RSP_LIKE.het.U_78_39200_39362__reversed_	0.00	0.00
RSP_LIKE.het.U_104_86079_86237__reversed_	0.22	0.03
RSP_LIKE.het.U_78_2754_2912__reversed_	1.36	0.19
RSP_LIKE.het.U_319_3355_3510__reversed_	0.00	0.00
RSP_LIKE.het.U_84_4552_4712__reversed_	1.48	0.20
RSP_LIKE.het.U_78_38078_38236__reversed_	0.00	0.00
RSP_LIKE.het.U_102_2538_2694	0.10	0.01
RSP_LIKE.het.U_77_60929_61087__reversed_	0.93	0.13
RSP_LIKE.het.U_331_4113_4275	0.49	0.07
RSP_LIKE.het.U_84_12068_12223__reversed_	0.00	0.00
RSP_LIKE.het.U_317_61087_61224__reversed_	5.21	0.71
RSP_LIKE.het.U_77_26674_26835	126.39	17.30
RSP_LIKE.het.U_317_61226_61383__reversed_	0.40	0.05
RSP_LIKE.het.U_313_44628_44785	1.43	0.20
RSP_LIKE.het.U_313_39907_40064	1.05	0.14
RSP_LIKE.het.U_124_5699_5858__reversed_	49.78	6.81
RSP_LIKE.het.U_77_57068_57226__reversed_	0.00	0.00
RSP_LIKE.het.U_319_40440_40599__reversed_	0.00	0.00
RSP_LIKE.het.U_317_38661_38819__reversed_	0.20	0.03
RSP_LIKE.het.U_314_19487_19644	60.20	8.24
RSP_LIKE.het.U_315_29347_29507	9.40	1.29
RSP_LIKE.het.U_313_3149_3305	0.00	0.00
RSP_LIKE.het.U_315_3266_3423	1.18	0.16
RSP_LIKE.het.U_84_5025_5188__reversed_	1.50	0.21
RSP_LIKE.het.U_316_11939_12100	142.00	19.43
RSP_LIKE.het.U_77_61409_61569__reversed_	2.97	0.41
RSP_LIKE.het.U_313_7173_7322	0.00	0.00
RSP_LIKE.het.U_93_21287_21444__reversed_	40.56	5.55
RSP_LIKE.het.U_84_8138_8291__reversed_	30.00	4.11
RSP_LIKE.het.U_319_7909_8058__reversed_	0.00	0.00
RSP_LIKE.het.U_93_19428_19560__reversed_	0.00	0.00
RSP_LIKE.het.U_93_23499_23635__reversed_	0.00	0.00
RSP_LIKE.het.U_93_9623_9758__reversed_	0.31	0.04
RSP_LIKE.het.U_93_6127_6273__reversed_	0.04	0.01
RSP_LIKE.het.U_93_20964_21123__reversed_	52.03	7.12
RSP_LIKE.het.U_93_5040_5200__reversed_	2.48	0.34
RSP_LIKE.het.U_150_3875_4038__reversed_	80.33	10.99
RSP_LIKE.het.U_84_30008_30169__reversed_	78.62	10.76
